"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032008","positive regulation of TOR signaling","19/1342","93/25730",0.204301075268817,3.9170392449081,6.61073522198374,2.69540325858963e-07,3.34903854879761e-05,2.56966076207647e-05,"Akt1/Cul3/Depdc5/Ep300/F7/Flcn/Fnip1/Fnip2/Golph3/Gpr137/Klhl22/Lamtor3/Lamtor5/Mat2a/Mlst8/Nlk/Pim1/Rictor/Wac",19
"GO:0002758","innate immune response-activating signaling pathway","41/1342","334/25730",0.122754491017964,2.35355667205083,5.84072335440323,3.48087004837804e-07,4.22887034544062e-05,3.2447408521138e-05,"Abhd17a/Akt1/Appl2/Ccdc134/Ddx60/Dpp9/Ecsit/Elp6/Gdi1/Gpr108/Hmgb1/Hspa8/Irak4/Irf7/Lbp/Mapkapk2/Mfhas1/Nfkbia/Ninj1/Nr1h3/Otud4/Ppp2ca/Ppt1/Pycard/Rictor/Riok3/Ripk2/Rnf7/Rsad2/Sec14l1/Spsb3/Sqstm1/Tlr3/Tnip3/Trim11/Trim25/Trim3/Trim65/Wdfy1/Zdhhc5/Znrf1",41
"GO:0048193","Golgi vesicle transport","38/1342","300/25730",0.126666666666667,2.42856433184302,5.83830619272703,4.20023676652453e-07,4.99189008751948e-05,3.83019302393599e-05,"Akt1/Ap1g1/Ap3s1/Arf1/Atp9b/Bicd2/Blzf1/Bnip1/Cln3/Cnih4/Copg2/Copz2/Cul3/Cyth3/Dnm2/Ergic3/Gabarapl2/Gdi1/Gga1/Golph3/Kdelr2/Klhl20/Lamp1/Lrrk2/Pgap1/Rab10/Rab43/Snx2/Stx17/Tbc1d20/Tmed10/Tmed6/Tmed7/Trappc11/Trappc6b/Vamp2/Whamm/Wipi1",38
"GO:0072655","establishment of protein localization to mitochondrion","20/1342","105/25730",0.19047619047619,3.65197643886168,6.38751586826562,4.36400886730618e-07,5.07617797394955e-05,3.8948656968007e-05,"Aip/Akt1/Bag3/Bax/Bbc3/Dnaja1/Dnajc15/Fbxw7/Gfer/Grpel2/Immp2l/Lrrk2/Mff/Pink1/Pmpca/Rala/Romo1/Srebf1/Tomm5/Ywhaz",20
"GO:0008654","phospholipid biosynthetic process","32/1342","231/25730",0.138528138528139,2.65598286462668,5.93061691997064,4.63937223006065e-07,5.28405166286282e-05,4.05436367034905e-05,"Abhd5/Agpat3/Ajuba/Cds2/Chkb/Chp1/Cln3/Efr3b/Fabp5/Fdps/Fitm1/Ggps1/Inpp5e/Liph/Lpcat1/Lpcat2/Mtmr3/Pgap1/Pgs1/Pi4ka/Pigm/Pigyl/Pik3c2a/Pik3cb/Pip5k1b/Pip5k1c/Pmvk/Samd8/Scp2/Serinc4/Sptlc2/Tmem150a",32
"GO:0019220","regulation of phosphate metabolic process","47/1342","415/25730",0.113253012048193,2.17138599105812,5.64332064057204,5.42475259501663e-07,6.0524739667257e-05,4.64396113665763e-05,"Akap1/Arf1/Arhgef2/Bcl2l1/Bend3/Brat1/Ccny/Chp1/Csf1r/Dnaja1/Emp2/Ep300/Errfi1/Flcn/Gadd45a/Git1/Glmn/Gprc5a/Gskip/Hipk3/Hmga2/Ier3/Il34/Ldlr/Lpcat1/Map2k1/Mlst8/Mtmr3/Nupr1/Pdcd10/Pgk1/Ppp2ca/Ppp2r3c/Prkaca/Ralbp1/Rap2c/Rictor/Ripk2/Scp2/Sdcbp/Sema4d/Slc4a1/Snca/Stat3/Tab2/Thbs1/Vegfa",47
"GO:0097193","intrinsic apoptotic signaling pathway","41/1342","340/25730",0.120588235294118,2.31202331901464,5.71280342282154,5.58947115264951e-07,6.11152775830698e-05,4.6892721143807e-05,"Akt1/Bad/Bax/Bbc3/Bcl2a1b/Bcl2l1/Casp9/Cdip1/Cdkn2d/Cebpb/Dnaja1/Ep300/Fbxw7/Flcn/Fnip2/Gpx1/Gskip/Ier3/Itpr1/Lrrk2/Map2k1/Nbn/Nupr1/Pawr/Pdcd10/Pik3cb/Pink1/Plagl2/Ptpn1/Pycard/Qrich1/Rnf7/Rps27l/Rrn3/Siah1b/Sod2/Stk25/Tmem161a/Topors/Txndc12/Ubb",41
"GO:0032386","regulation of intracellular transport","38/1342","304/25730",0.125,2.39660953800298,5.74608958190567,5.8707050556863e-07,6.29316559596805e-05,4.82863976200411e-05,"Akap1/Akap8l/Alkbh5/Arf1/Arhgap1/Arhgap44/Atp13a2/Bag3/Cd81/Chp1/Cpsf6/Dctn1/Ep300/Ergic3/Ier3/Inpp5f/Jup/Lamp1/Lrrk2/Map2k1/Mapk1/Nfkbia/Nrde2/Nup153/Nup54/Oaz2/Pdcd10/Pgap1/Prkaca/Ptpn1/Rapgef3/Scp2/Tbc1d20/Tmem97/Ube2j1/Vamp2/Vps35/Zfand1",38
"GO:0000302","response to reactive oxygen species","31/1342","223/25730",0.139013452914798,2.66528773733067,5.85884006429119,6.45547263323107e-07,6.78693632420659e-05,5.20750170919551e-05,"Akt1/Aqp1/Atg7/Capn1/Cat/Col6a1/Cst3/Dusp1/Ep300/Fancc/Fos/Gpx1/Hdac6/Hsf1/Hspa8/Jun/Lrrk2/Mapk13/Pawr/Pcgf2/Pdcd10/Pex2/Pink1/Prdx1/Prdx6/Romo1/Slc4a1/Sod2/Stk25/Txnip/Zfp277",31
"GO:0051174","regulation of phosphorus metabolic process","47/1342","418/25730",0.11244019138756,2.15580188107445,5.58866303841152,6.67085798628185e-07,6.88105294547224e-05,5.27971580443558e-05,"Akap1/Arf1/Arhgef2/Bcl2l1/Bend3/Brat1/Ccny/Chp1/Csf1r/Dnaja1/Emp2/Ep300/Errfi1/Flcn/Gadd45a/Git1/Glmn/Gprc5a/Gskip/Hipk3/Hmga2/Ier3/Il34/Ldlr/Lpcat1/Map2k1/Mlst8/Mtmr3/Nupr1/Pdcd10/Pgk1/Ppp2ca/Ppp2r3c/Prkaca/Ralbp1/Rap2c/Rictor/Ripk2/Scp2/Sdcbp/Sema4d/Slc4a1/Snca/Stat3/Tab2/Thbs1/Vegfa",47
"GO:0007035","vacuolar acidification","10/1342","28/25730",0.357142857142857,6.84745582286566,7.2620983076472,7.97307491799558e-07,7.93442238854485e-05,6.08794840205852e-05,"Atp6v0a1/Atp6v0a2/Atp6v0d1/Cln3/Cln5/Creg1/Lamp1/Ppt1/Snapin/Tmem106b",10
"GO:0051402","neuron apoptotic process","45/1342","395/25730",0.113924050632911,2.18425173083816,5.56393105549101,7.98231628626243e-07,7.93442238854485e-05,6.08794840205852e-05,"Akt1/Atg7/Atn1/Bax/Bbc3/Bcl2l1/Cacna1a/Casp9/Cblc/Cebpb/Cln3/Col6a1/Egln2/Egr1/Elp6/Fadd/Fbxw7/Gclm/Gpx1/Hdgf/Hspg2/Itsn1/Jun/Lgmn/Lig4/Map3k11/Mt1/Ndnf/Nr4a2/Nrbp2/Nsmf/Nupr1/Pawr/Pink1/Ppt1/Ptges3/Rock1/Siah1b/Slc25a27/Snca/Sod2/Trim2/Ubb/Vegfa/Vegfb",45
"GO:0006417","regulation of translation","45/1342","396/25730",0.113636363636364,2.17873594363907,5.54513156687921,8.56107589279867e-07,8.27788695702938e-05,6.35148296934951e-05,"Abcf1/Ago2/Ajuba/Akt1/Alkbh5/Aplp1/B3gntl1/Cirbp/Cnot6/Depdc5/Dus3l/Eif1/Eif3b/Eif4a3/Eif4e/Eif4g2/Eif5/Ep300/Erbb2/Fbxw8/Hnrnpl/Ifrd2/Inpp5e/Lrpprc/Lsm14b/Mapk1/Mknk2/Mrps27/Msi2/Ogfod1/Pink1/Rpl5/Rplp1/Rps27l/Rps4x/Samd4/Samd4b/Secisbp2l/Srp9/Thbs1/Tnrc6c/Upf3b/Ythdf2/Zfp36l1/Zfp598",45
"GO:0034142","toll-like receptor 4 signaling pathway","16/1342","73/25730",0.219178082191781,4.20227425841619,6.42712335672816,8.63068513902826e-07,8.27788695702938e-05,6.35148296934951e-05,"Akt1/Appl2/Ecsit/Gdi1/Hmgb1/Irak4/Lbp/Mfhas1/Nfkbia/Ninj1/Nr1h3/Ripk2/Sqstm1/Tnip3/Wdfy1/Znrf1",16
"GO:0010821","regulation of mitochondrion organization","22/1342","130/25730",0.169230769230769,3.24464060529634,6.01863666815008,9.89386367967387e-07,9.32581943737536e-05,7.1555438772233e-05,"Acaa2/Akt1/Atp13a2/Bad/Bax/Bbc3/Bcl2l1/Ep300/Golph3/Gpx1/Hdac6/Ier3/Lrrk2/Mff/Myo19/Pink1/Pycard/Rala/Ralbp1/Rhot1/Slc25a5/Vps35",22
"GO:0002833","positive regulation of response to biotic stimulus","51/1342","478/25730",0.106694560669456,2.04564161402765,5.41313097101991,1.11034664200652e-06,0.0001028858490144,7.89425757073322e-05,"Abhd17a/Akt1/Ap1g1/Appl2/Ccdc134/Cfp/Ddx60/Dpp9/Ecsit/Elp6/Fadd/Gdi1/Gpr108/Hmgb1/Hspa8/Irak4/Irf7/Klhl22/Lamp1/Lbp/Mapkapk2/Mfhas1/Nfkbia/Ninj1/Nr1h3/Otud4/Polr3g/Ppp2ca/Ppt1/Pvr/Pycard/Rbm47/Rictor/Riok3/Ripk2/Rnf7/Rps19/Rsad2/Sec14l1/Spsb3/Sqstm1/Srebf1/Tlr3/Tnip3/Trim11/Trim25/Trim3/Trim65/Wdfy1/Zdhhc5/Znrf1",51
"GO:0006885","regulation of pH","20/1342","112/25730",0.178571428571429,3.42372791143283,6.03003569652517,1.2741701458193e-06,0.000116098136453236,8.90801408963145e-05,"Atp6v0a1/Atp6v0a2/Atp6v0d1/Chp1/Cln3/Cln5/Creg1/Lamp1/Lrrk2/Mapk1/Ppt1/Rab7/Slc26a6/Slc4a1/Slc9a5/Slc9a8/Snapin/Spns1/Tmem106b/Tmem165",20
"GO:0030324","lung development","33/1342","255/25730",0.129411764705882,2.48119575699132,5.57602961140908,1.47013734414595e-06,0.000131758046892556,0.000101095725908915,"Acvr2b/Atxn1/Atxn1l/Cebpa/Cic/Col6a1/Dlg5/Ep300/Errfi1/Esrp1/Eva1a/Fbxw7/Fgfr2/Fosl2/Hmga2/Hmgb1/Hs6st1/Lta4h/Map2k1/Mapk1/Mapk8ip3/Nkiras1/Nkx2-1/Ptges3/Sav1/Scnn1b/Sp3/Spry2/Srebf1/Tgfbr2/Tnrc6c/Vegfa/Ywhaz",33
"GO:0050729","positive regulation of inflammatory response","26/1342","176/25730",0.147727272727273,2.8323567267308,5.72185086022503,1.59403350567596e-06,0.000140557760895653,0.000107847597964664,"Adora3/C2cd4b/Camk2n1/Cd81/Cebpa/Cebpb/Csf1r/Fem1a/Il16/Lbp/Ldlr/Lpl/Lrrk2/Map3k8/Mapk1/Mapk13/Nfkbia/Ninj1/Nupr1/Pycard/Rps19/Snca/Stat3/Tlr3/Vamp8/Zdhhc5",26
"GO:2001233","regulation of apoptotic signaling pathway","48/1342","446/25730",0.10762331838565,2.06344857083665,5.31447842981618,1.78699245456383e-06,0.000154653933250631,0.000118663353133878,"Acaa2/Acvr1/Akt1/Bad/Bax/Bbc3/Bcl2l1/Birc6/Cdkn2d/Csf2/Dnaja1/Ep300/Fadd/Faf1/Fbxw7/Flcn/Gclm/Gnai2/Gpx1/Hsf1/Icam1/Ier3/Itga6/Itprip/Jun/Lrrk2/Map2k1/Nr4a2/Nupr1/Pawr/Pcgf2/Pik3cb/Pink1/Plagl2/Pmp22/Ptpn1/Pycard/Rrn3/Siah1b/Slc25a5/Sod2/Tcf7l2/Thbs1/Tmem161a/Trp53inp1/Txndc12/Ubb/Vegfa",48
"GO:0009895","negative regulation of catabolic process","45/1342","407/25730",0.110565110565111,2.11985118840559,5.34194682404775,1.81078824335546e-06,0.000154653933250631,0.000118663353133878,"Ago2/Akt1/Anks1/Cbx4/Cirbp/Cst3/Eif4g2/Ep300/Fbxw7/Fbxw8/Flcn/Fn1/Gabarapl2/Git1/Hdac6/Hnrnpa0/Ier3/Klhl22/Lrpprc/Lrrk2/Mapkapk2/Mlst8/Npc1/Nrbp2/Nrde2/Nupr1/Pink1/Poldip2/Ppp2ca/Prkaca/Rbm47/Rgp1/Rpl5/Slc4a1/Snca/Stat3/Taf15/Trdmt1/Usp19/Usp30/Vegfa/Vps35/Wac/Wdr4/Zc3h14",45
"GO:1901873","regulation of post-translational protein modification","31/1342","234/25730",0.132478632478632,2.53999643343906,5.55125575900028,1.83876086725645e-06,0.000154653933250631,0.000118663353133878,"Akt1/Atg7/Bex2/Bex4/Cblb/Chp1/Cul3/Dcun1d4/Dnaja1/Egr1/Fbxo33/Fbxw7/Flcn/Lrrk2/Otud4/Pias3/Pink1/Plaa/Rasd2/Ripk2/Rpl5/Sh3rf2/Spry2/Sqstm1/Tank/Tollip/U2af2/Ubb/Ube2v1/Vps28/Wdr48",31
"GO:0030323","respiratory tube development","33/1342","258/25730",0.127906976744186,2.45234464353793,5.49980935619782,1.9088840402336e-06,0.00015811922799935,0.000121322215316283,"Acvr2b/Atxn1/Atxn1l/Cebpa/Cic/Col6a1/Dlg5/Ep300/Errfi1/Esrp1/Eva1a/Fbxw7/Fgfr2/Fosl2/Hmga2/Hmgb1/Hs6st1/Lta4h/Map2k1/Mapk1/Mapk8ip3/Nkiras1/Nkx2-1/Ptges3/Sav1/Scnn1b/Sp3/Spry2/Srebf1/Tgfbr2/Tnrc6c/Vegfa/Ywhaz",33
"GO:0034599","cellular response to oxidative stress","34/1342","271/25730",0.125461254612546,2.40545311563399,5.45607027833974,2.0816874689101e-06,0.00016985948347062,0.000130330315217702,"Akt1/Aqp1/Atg7/Atp13a2/Capn1/Cat/Cst3/Cul3/Ep300/Fancc/Fos/Gpx1/Hdac6/Hsf1/Hspa8/Lrrk2/Mapk13/Mgst1/Nr4a2/Pawr/Pcgf2/Pdcd10/Pex2/Pink1/Prdx1/Romo1/Snca/Sod2/Stk25/Tbc1d24/Tmem161a/Trim25/Trp53inp1/Zfp277",34
"GO:0022411","cellular component disassembly","49/1342","462/25730",0.106060606060606,2.0334868807298,5.2582367951856,2.12380284955122e-06,0.000170747502624949,0.000131011677329127,"Akap8l/Arhgef1/Arhgef2/Bax/Chmp1a/Chmp2a/Chmp2b/Chmp7/Clasp2/Cln3/Col6a1/Cst3/Dctn1/Dnase2a/Elp6/Faf2/Gabarapl2/Gas2l1/Gtpbp2/Hdac6/Hpn/Hsf1/Hspa8/Iqsec1/Ltn1/Map1lc3b/Mical2/Nckap5l/Nemf/Ogfod1/Pak4/Pex2/Plekhh2/Plin2/Pnpla2/Sgk1/Sharpin/Smarcd3/Snapin/Stat3/Stmn1/Stx17/Tmod1/Tmod3/Vamp8/Vps16/Wdr1/Zfand1/Zfp598",49
"GO:0006979","response to oxidative stress","47/1342","436/25730",0.107798165137615,2.06680088598422,5.27008322279117,2.18213847414893e-06,0.000172894942582206,0.00013265937176939,"Akt1/Aqp1/Atg7/Atp13a2/Capn1/Cat/Col6a1/Cst3/Cul3/Dcaf11/Dusp1/Ep300/Ercc8/Fancc/Fos/Gclm/Gpx1/Gpx4/Hdac6/Hsf1/Hspa8/Jun/Lrrk2/Map2k1/Mapk13/Mgst1/Nr4a2/Pawr/Pcgf2/Pdcd10/Pex2/Pink1/Prdx1/Prdx6/Rcan1/Romo1/Slc4a1/Snca/Sod2/Stk25/Tbc1d24/Thg1l/Tmem161a/Trim25/Trp53inp1/Txnip/Zfp277",47
"GO:0043254","regulation of protein-containing complex assembly","49/1342","464/25730",0.105603448275862,2.02472185107148,5.22512109321548,2.39974849994501e-06,0.000187420357845705,0.00014380447777866,"Abhd17a/Ajuba/Arhgef2/Baiap2/Bax/Bbc3/Capn1/Cdc42ep1/Clasp2/Csf2/Cyfip2/Daam2/Dctn1/Dnajc15/Dyrk1a/Ep300/Fnip1/Fnip2/Git1/Hdac6/Hmgb1/Hsf1/Hspa8/Ica1/Icam1/Kank1/Lrrk2/Mlst8/Nckap1/Ncln/Nr1h2/Piezo1/Pink1/Ppp2ca/Pycard/Rasa1/Rictor/Riok3/Sgk1/Snca/Stmn1/Tmod1/Tmod3/Trim11/Trim65/Ulk1/Vegfa/Vps35/Zdhhc5",49
"GO:0006695","cholesterol biosynthetic process","15/1342","70/25730",0.214285714285714,4.1084734937194,6.10896280164157,2.55352913168926e-06,0.00019364374457893,0.000148579577396828,"Akt1/Fdps/Gpr146/Hsd17b7/Lbr/Lss/Mapk1/Nsdhl/Pex2/Pmvk/Prkaca/Scp2/Sec14l2/Srebf1/Srebf2",15
"GO:1902653","secondary alcohol biosynthetic process","15/1342","70/25730",0.214285714285714,4.1084734937194,6.10896280164157,2.55352913168926e-06,0.00019364374457893,0.000148579577396828,"Akt1/Fdps/Gpr146/Hsd17b7/Lbr/Lss/Mapk1/Nsdhl/Pex2/Pmvk/Prkaca/Scp2/Sec14l2/Srebf1/Srebf2",15
"GO:0006907","pinocytosis","9/1342","25/25730",0.36,6.90223546944858,6.92591807580164,2.65653573137366e-06,0.00019364374457893,0.000148579577396828,"Appl2/Cln3/Dnm2/Mapkapk2/Nr1h2/Nr1h3/Ppt1/Pycard/Snx5",9
"GO:0045542","positive regulation of cholesterol biosynthetic process","9/1342","25/25730",0.36,6.90223546944858,6.92591807580164,2.65653573137366e-06,0.00019364374457893,0.000148579577396828,"Akt1/Fdps/Gpr146/Mapk1/Prkaca/Scp2/Sec14l2/Srebf1/Srebf2",9
"GO:0106120","positive regulation of sterol biosynthetic process","9/1342","25/25730",0.36,6.90223546944858,6.92591807580164,2.65653573137366e-06,0.00019364374457893,0.000148579577396828,"Akt1/Fdps/Gpr146/Mapk1/Prkaca/Scp2/Sec14l2/Srebf1/Srebf2",9
"GO:0010508","positive regulation of autophagy","26/1342","181/25730",0.143646408839779,2.75411482820232,5.55533140901075,2.71993849530417e-06,0.000195656628339841,0.000150124029138326,"Atg13/Atg7/Bag3/Ccny/Cdk16/Depdc5/Flcn/Hdac6/Hmgb1/Lrrk2/Map2k1/Mtdh/Pik3c2a/Pink1/Ripk2/Rock1/Slc25a5/Sptlc2/Sqstm1/Trim65/Trim8/Trp53inp1/Ulk1/Wac/Wdr45/Wipi1",26
"GO:0048286","lung alveolus development","15/1342","71/25730",0.211267605633803,4.05060766986419,6.03803028578011,3.0825736171635e-06,0.000213524418714524,0.000163833683166439,"Atxn1/Atxn1l/Cic/Col6a1/Errfi1/Fgfr2/Fosl2/Hs6st1/Mapk8ip3/Nkiras1/Nkx2-1/Ptges3/Scnn1b/Tnrc6c/Vegfa",15
"GO:0050821","protein stabilization","30/1342","228/25730",0.131578947368421,2.5227468821084,5.41760877616345,3.08550010580709e-06,0.000213524418714524,0.000163833683166439,"Atp1b1/Bag3/Cblc/Cbx4/Cdk7/Cfp/Chp1/Dcaf11/Ep300/Fbxw7/Hps4/Ifi30/Lamp1/Mapk8ip3/Nckap1/Ncln/Nlk/Pak4/Pdcd10/Pim1/Pink1/Ptges3/Rabl3/Rassf2/Rpl5/Sav1/Stx12/Swsap1/Usp19/Wdr81",30
"GO:1903320","regulation of protein modification by small protein conjugation or removal","30/1342","228/25730",0.131578947368421,2.5227468821084,5.41760877616345,3.08550010580709e-06,0.000213524418714524,0.000163833683166439,"Akt1/Atg7/Bex2/Bex4/Cblb/Chp1/Cul3/Dcun1d4/Dnaja1/Egr1/Fbxo33/Fbxw7/Lrrk2/Otud4/Pias3/Pink1/Plaa/Rasd2/Ripk2/Rpl5/Sh3rf2/Spry2/Sqstm1/Tank/Tollip/U2af2/Ubb/Ube2v1/Vps28/Wdr48",30
"GO:1904263","positive regulation of TORC1 signaling","15/1342","72/25730",0.208333333333333,3.99434923000497,5.96838618762157,3.7074782810034e-06,0.00025335979702807,0.000194398696707876,"Akt1/Cul3/Depdc5/Ep300/Flcn/Fnip1/Fnip2/Gpr137/Klhl22/Lamtor3/Lamtor5/Mat2a/Nlk/Pim1/Wac",15
"GO:0140694","membraneless organelle assembly","48/1342","459/25730",0.104575163398693,2.00500667231622,5.09640217285329,3.9684074003863e-06,0.000262756961732055,0.000201608982604188,"Ago2/Alkbh5/Ankrd23/Arhgef2/Atxn2/Atxn2l/C2cd3/Ccdc57/Cds2/Cep44/Chmp1a/Chmp2a/Chmp2b/Chmp7/Cirbp/Clasp2/Cnot6/Csf2/Dcaf13/Eif1ax/Eif5/Eml3/Ep300/Fitm1/Hdac6/Hsf1/Lsm14b/Lzts2/Mrto4/Myom1/Myom3/Ogfod1/Pan2/Pan3/Poldip2/Rab40c/Rpl5/Rps15/Rps19/Rps27l/Sbds/Sqstm1/Tmod1/Tmod3/Tnnt1/Tubgcp3/Wdr1/Ythdf2",48
"GO:0141188","nucleic acid catabolic process","43/1342","393/25730",0.10941475826972,2.09779562614001,5.14445998870675,3.9884996809191e-06,0.000262756961732055,0.000201608982604188,"Ago2/Akt1/Alkbh5/Armc5/Bax/Cdk7/Cirbp/Cnot6/Cul3/Dnase2a/Eif4a3/Exosc7/Gtpbp2/Hnrnpa0/Hsf1/Ints3/Ints9/Isg20/Lrpprc/Lsm14b/Mapkapk2/Mrto4/Nrde2/Pabpc4/Pan2/Pan3/Ppp2ca/Rbm47/Rock1/Samd4/Samd4b/Stat3/Taf15/Tnrc6c/Trdmt1/Ttc5/Upf3b/Vegfa/Wdr4/Wdr82/Ythdf2/Zc3h14/Zfp36l1",43
"GO:0006066","alcohol metabolic process","42/1342","380/25730",0.110526315789474,2.11910738097106,5.15554040427925,3.98917648139026e-06,0.000262756961732055,0.000201608982604188,"Akr1c13/Akt1/Cat/Cebpa/Dhrs3/Dhrs4/Errfi1/Fdps/Fgl1/Gde1/Gdpd1/Gpr146/Hsd17b7/Itpk1/Lbr/Ldlr/Lrp5/Lss/Mapk1/Mttp/Npc1/Npc2/Nsdhl/Pex2/Pmp22/Pmvk/Pnpla2/Prkaca/Pts/Rdh14/Scnn1b/Scp2/Sec14l2/Sgpp2/Smpd1/Snca/Soat1/Sptlc2/Srebf1/Srebf2/Stard4/Vldlr",42
"GO:0034614","cellular response to reactive oxygen species","24/1342","163/25730",0.147239263803681,2.82300019200351,5.47696857502728,4.20074471455608e-06,0.000273398468505692,0.000209774031171754,"Akt1/Aqp1/Atg7/Capn1/Cat/Cst3/Ep300/Fancc/Fos/Hdac6/Hsf1/Hspa8/Lrrk2/Mapk13/Pawr/Pcgf2/Pdcd10/Pex2/Pink1/Prdx1/Romo1/Sod2/Stk25/Zfp277",24
"GO:0140895","cell surface toll-like receptor signaling pathway","16/1342","82/25730",0.195121951219512,3.74104903493148,5.83171909703333,4.3879201009346e-06,0.000282220696374229,0.000216543177736525,"Akt1/Appl2/Ecsit/Gdi1/Hmgb1/Irak4/Lbp/Mfhas1/Nfkbia/Ninj1/Nr1h3/Ripk2/Sqstm1/Tnip3/Wdfy1/Znrf1",16
"GO:0038127","ERBB signaling pathway","22/1342","142/25730",0.154929577464789,2.97044562456707,5.52319115474176,4.49013204971943e-06,0.000285420456200972,0.000218998299454309,"Akt1/Bcar3/Cbl/Cblb/Cblc/Erbb2/Errfi1/Fbxw7/Gprc5a/Hdac6/Lgmn/Map2k1/Mapk1/Mvb12a/Ptpn12/Rab7/Rala/Rassf2/Shc1/Snx5/Spg21/Spry2",22
"GO:0002218","activation of innate immune response","41/1342","369/25730",0.111111111111111,2.13031958933598,5.13015950938705,4.54208518190681e-06,0.000285420456200972,0.000218998299454309,"Abhd17a/Akt1/Appl2/Ccdc134/Ddx60/Dpp9/Ecsit/Elp6/Gdi1/Gpr108/Hmgb1/Hspa8/Irak4/Irf7/Lbp/Mapkapk2/Mfhas1/Nfkbia/Ninj1/Nr1h3/Otud4/Ppp2ca/Ppt1/Pycard/Rictor/Riok3/Ripk2/Rnf7/Rsad2/Sec14l1/Spsb3/Sqstm1/Tlr3/Tnip3/Trim11/Trim25/Trim3/Trim65/Wdfy1/Zdhhc5/Znrf1",41
"GO:0048284","organelle fusion","27/1342","198/25730",0.136363636363636,2.61448313236689,5.34962460242348,4.81753706944442e-06,0.000299289490439235,0.000229639775379618,"Afg3l1/Atp13a2/AU040320/Bax/Bcl2a1b/Bnip1/Chmp1a/Chmp2a/Chmp2b/Chmp7/Cln3/Eea1/Lrrk2/Plekhm1/Pnpla2/Rab7/Snapin/Snca/Stx12/Stx16/Stx17/Thg1l/Usp30/Vamp2/Vamp8/Vps16/Znrf1",27
"GO:0016241","regulation of macroautophagy","23/1342","154/25730",0.149350649350649,2.86348152592564,5.44087512787736,5.18356446122294e-06,0.000316547913448933,0.000242881872111905,"Atg7/Atp13a2/Atp6v0a1/Bag3/Cln3/Fbxw7/Fkbp8/Hdac6/Lrrk2/Npc1/Nrbp2/Nupr1/Pink1/Poldip2/Ripk2/Slc25a5/Sptlc2/Srebf1/Ulk1/Usp30/Wac/Wdr45/Wipi1",23
"GO:1905037","autophagosome organization","24/1342","165/25730",0.145454545454545,2.78878200785801,5.40724577236676,5.21114179813498e-06,0.000316547913448933,0.000242881872111905,"Atg13/Atg4b/Atg7/Atp13a2/Bag3/Cln3/Ep300/Gabarapl2/Lrrk2/Map1lc3b/Mtmr3/Nupr1/Pik3c2a/Pink1/Rab43/Rab7/Stx12/Stx17/Tmem41b/Trp53inp1/Ulk1/Ulk3/Wdr45/Wipi1",24
"GO:0016126","sterol biosynthetic process","15/1342","74/25730",0.202702702702703,3.88639384541024,5.8327934087104,5.30620426572377e-06,0.000318780425502328,0.000244594840935908,"Akt1/Fdps/Gpr146/Hsd17b7/Lbr/Lss/Mapk1/Nsdhl/Pex2/Pmvk/Prkaca/Scp2/Sec14l2/Srebf1/Srebf2",15
"GO:0006401","RNA catabolic process","40/1342","359/25730",0.11142061281337,2.13625362718929,5.08573038156669,5.52570399491732e-06,0.000328358953697967,0.000251944283978782,"Ago2/Akt1/Alkbh5/Armc5/Cdk7/Cirbp/Cnot6/Cul3/Eif4a3/Exosc7/Gtpbp2/Hnrnpa0/Ints3/Ints9/Isg20/Lrpprc/Lsm14b/Mapkapk2/Mrto4/Nrde2/Pabpc4/Pan2/Pan3/Ppp2ca/Rbm47/Rock1/Samd4/Samd4b/Stat3/Taf15/Tnrc6c/Trdmt1/Ttc5/Upf3b/Vegfa/Wdr4/Wdr82/Ythdf2/Zc3h14/Zfp36l1",40
"GO:0038202","TORC1 signaling","20/1342","123/25730",0.16260162601626,3.1175408624429,5.52210452514828,5.70140563678037e-06,0.00033515682383095,0.000257160175014938,"Akt1/Cul3/Depdc5/Ep300/Flcn/Fnip1/Fnip2/Gpr137/Klhl22/Lamtor3/Lamtor5/Mat2a/Mlst8/Nlk/Npc1/Pim1/Ppdpf/Prkaca/Wac/Ywhaz",20
"GO:0007173","epidermal growth factor receptor signaling pathway","20/1342","124/25730",0.161290322580645,3.09239940387481,5.47878398811116,6.46879966537883e-06,0.000373457808845857,0.000286547874471853,"Akt1/Bcar3/Cbl/Cblb/Cblc/Erbb2/Errfi1/Fbxw7/Gprc5a/Hdac6/Mapk1/Mvb12a/Ptpn12/Rab7/Rala/Rassf2/Shc1/Snx5/Spg21/Spry2",20
"GO:0000209","protein polyubiquitination","37/1342","323/25730",0.114551083591331,2.19627375618849,5.07521869307178,6.52769864372849e-06,0.000373457808845857,0.000286547874471853,"Akt1/Arel1/Cbl/Cul3/Ercc8/Fbxw7/Hdac6/Klhl20/Mgrn1/Nhlrc3/Otud4/Plaa/Ripk2/Rnf114/Rnf166/Rnf7/Sharpin/Spsb3/Sqstm1/Tab2/Topors/Trim2/Trim25/Trim3/Trim65/Trim8/Ube2d2a/Ube2g1/Ube2j1/Ube2j2/Ube2o/Ube2r2/Ube2v1/Ube4b/Zdhhc5/Zfp598/Znrf1",37
